4.4721,5.6569,8.0623,10.77,3,3.1623,3.6056,5,8.544,14.318,2,5.3852,7.2801,8.2462,1.4142,3.1623,6.0828,10.05,11.045,12.042,15.033,16.031,3,0,11,13,15,3.1623,2.2361,4.1231,9.0554,16.031,2.2361,3.6056,10.198,12.166,16.125,18.111,3.6056,3,12.369,13.342,15.297,17.263,18.248,19.235,4.1231,12.649,17.72,18.028,13.038,15.652,16.125,17.889,17.493,14.142,15.62,12.53,13.601,16.279,12.166,12.649,16.279,13.038,13.342,15.264,17.029,17.692,19.105,14.318,14.866,17.804,15.033,15.133,16.155,16.031,16,16.031,16.279,17.088,17.889,20.616,23.345,17.464,20.809,22.023,23.345,24.759,19.698,24.759,21.024,21.954,25.495,22.361,25,28.284,23.707,28.425,25.942,26.42,27.459,27.295,28.302,29.411,29.155,29.682,31.401,29.069,30.529,32.202,27.074,29.547,30.414,31.385,33.015,28.284,29.411,29.732,32.249,29.275,29.155,29.017,29,29.275,31.385,32.202,30.265,30.15,30.017,30.067,30.15,30.594,32.696,31.145,31.064,31.145,32.894,33.615,34.438,32.249,32.062,32.016,32.14,32.388,33.242,35.114,35.468,35.847,34,36.056
9.8489,8.0623,5.6569,4.1231,11.402,10.44,9.4868,7.6158,4.2426,4.2426,11.18,6.3246,4.4721,3.6056,10.05,8.0623,5.099,1.4142,1,1.4142,4.1231,5.099,14,11,0,2,4,14.036,13.038,7.0711,2.2361,5.099,12.166,8.2462,2.2361,2.2361,5.3852,7.2801,13.342,11.402,3.1623,3.6056,5,6.7082,7.6158,8.544,12.649,4.1231,7.8102,8.4853,7,7.6158,8.544,9.434,9.8489,10.05,10.05,12.083,11.402,11.045,15,13.892,12,16.401,15.264,13.342,13,13.038,13.342,16.125,15.232,14,19.209,17.493,15.811,20,19.416,18.868,17.889,16.763,16.279,16.125,17.088,18.385,17.029,17.263,17.72,18.385,18.248,18.974,19.105,19,19.925,20.025,20.396,21.932,21,23.087,23.022,23.087,23.345,24.083,24.331,24.739,25.318,25.495,26.249,26.077,26.476,27.203,29.967,27.019,27.166,27.459,28.16,31.765,28.071,28.018,28.443,32.65,32.202,31.385,31.016,29.833,29.017,29.155,33.541,33.106,32.311,31.321,31.048,30.414,30.067,34.015,32.28,32.016,31,31.064,31.257,35.341,34.54,33.526,32.985,32.558,33.734,33.015,33.061,33.136,35.735,34.015
11.705,9.8489,7.2111,5,13.342,12.369,11.402,9.4868,5.831,3.1623,13.153,8.2462,6.3246,5.3852,12.042,10.05,7.0711,3.1623,2.2361,1.4142,2.2361,3.1623,16,13,2,0,2,16.031,15.033,9.0554,4.1231,3.1623,14.142,10.198,3.6056,2.2361,3.6056,5.3852,15.297,13.342,3.1623,3,3.6056,5,5.831,6.7082,14.56,4.1231,6.4031,7.2111,7.2801,7.0711,8.0623,8.544,9.2195,10.44,10.05,13.038,12.083,11.045,16.279,15,12.166,17.692,16.401,13.928,13.153,13.038,13.038,17.205,16.125,14.142,20.518,18.601,16.553,21.26,20.616,20,18.868,17.464,16.763,16,16.492,19.235,17.029,17.029,17.263,17.72,18.682,18.439,19.416,19.105,19.416,20.224,20.1,21.19,21.095,22.561,23.022,23,23.087,24,24.083,24.331,25.08,25.179,25.71,26,26.173,26.683,30.887,27.019,27.019,27.166,27.659,32.757,28.284,28.16,28.16,33.615,33.121,32.202,31.78,30.364,29.017,29.017,34.482,34,33.106,31.953,31.623,30.806,30,34.886,32.894,32.573,31.064,31,31.064,36.235,35.341,34.176,33.526,32.985,34.205,33.015,33,33.015,36.401,34.015
13.601,11.705,8.9443,6.4031,15.297,14.318,13.342,11.402,7.6158,3.1623,15.133,10.198,8.2462,7.2801,14.036,12.042,9.0554,5.099,4.1231,3.1623,1,1.4142,18,15,4,2,0,18.028,17.029,11.045,6.0828,1.4142,16.125,12.166,5.3852,3.6056,2.2361,3.6056,17.263,15.297,4.2426,3.6056,3,3.6056,4.2426,5,16.492,5,5.3852,6.3246,8.0623,7.0711,8.0623,8.0623,9,11.18,10.44,14.213,13.038,11.402,17.692,16.279,12.649,19.105,17.692,14.765,13.601,13.342,13.038,18.439,17.205,14.56,21.932,19.849,17.493,22.627,21.932,21.26,20,18.358,17.464,16.125,16.125,20.248,17.263,17.029,17.029,17.263,19.313,18.111,19.925,19.416,19.105,20.616,20,20.616,21.378,22.204,23.195,23.087,23,24.083,24,24.083,25,25.02,25.318,26.077,26.019,26.306,31.906,27.166,27.019,27.019,27.295,33.838,28.636,28.443,28.018,34.67,34.132,33.121,32.65,31.016,29.155,29.017,35.511,34.986,34,32.696,32.311,31.321,30.067,35.847,33.615,33.242,31.257,31.064,31,37.216,36.235,34.928,34.176,33.526,34.785,33.136,33.061,33.015,37.162,34.132
7.0711,8.6023,11.18,13.928,5,5.6569,6.4031,8.0623,11.705,17.464,4.2426,8.544,10.44,11.402,4.4721,6.3246,9.2195,13.153,14.142,15.133,18.111,19.105,1,3.1623,14.036,16.031,18.028,0,1,7,12,19,2.2361,6.0828,13.038,15.033,19.026,21.024,2.2361,3.6056,15.133,16.125,18.111,20.1,21.095,22.091,3.6056,15.297,20.396,20.616,15.232,18.028,18.385,20.248,19.698,15.811,17.493,13.454,14.866,18.028,12.083,13.038,17.804,12.649,13.416,16.279,18.439,19.209,20.809,14.318,15.264,19.105,14.142,14.866,16.643,15.133,15.297,15.524,16.155,17.493,18.601,21.932,25,17.464,21.932,23.345,24.839,26.401,20.248,26.249,21.633,22.804,26.907,23.022,26.173,29.833,24.413,29.698,26.627,27.203,28.425,28.018,29.206,30.48,30,30.61,32.558,29.682,31.401,33.302,26.019,30.017,31.064,32.202,34.059,27.019,29.547,29.967,33.015,28.018,28,28.071,28.16,28.862,31.765,32.757,29.017,29,29.069,29.428,29.614,30.364,33.121,30,30.414,30.594,33.106,34,34.986,31.016,31.016,31.257,31.575,32.016,32.757,35.341,35.777,36.235,33.136,36.249
6.4031,7.8102,10.296,13,4.4721,5,5.6569,7.2111,10.77,16.492,3.6056,7.6158,9.4868,10.44,3.6056,5.3852,8.2462,12.166,13.153,14.142,17.117,18.111,1.4142,2.2361,13.038,15.033,17.029,1,0,6,11,18,1.4142,5.099,12.042,14.036,18.028,20.025,2,2.8284,14.142,15.133,17.117,19.105,20.1,21.095,3.1623,14.318,19.416,19.647,14.318,17.088,17.464,19.313,18.788,15,16.643,12.806,14.142,17.205,11.705,12.53,17.029,12.369,13,15.62,17.692,18.439,20,13.928,14.765,18.385,14.036,14.56,16.125,15.033,15.133,15.297,15.811,17,18.028,21.213,24.207,17.088,21.26,22.627,24.083,25.612,19.723,25.495,21.095,22.204,26.173,22.472,25.495,29.069,23.854,29,26.077,26.627,27.803,27.459,28.601,29.833,29.411,30,31.89,29.155,30.806,32.65,26,29.53,30.529,31.623,33.422,27.074,29.155,29.547,32.45,28.071,28.018,28.018,28.071,28.636,31.305,32.249,29.069,29.017,29.017,29.275,29.428,30.083,32.65,30.017,30.265,30.414,32.696,33.541,34.482,31.064,31,31.145,31.401,31.78,32.558,34.928,35.341,35.777,33.061,35.847
5.3852,5,5.831,7.8102,5.6569,5,4.4721,4,5.6569,10.77,5,3.1623,4.2426,5,3.6056,2.2361,2.8284,6.3246,7.2801,8.2462,11.18,12.166,7.0711,4.1231,7.0711,9.0554,11.045,7,6,0,5,12,5.099,1.4142,6.0828,8.0623,12.042,14.036,6.3246,4.4721,8.2462,9.2195,11.18,13.153,14.142,15.133,5.831,8.544,13.601,13.928,9.2195,11.662,12.207,13.892,13.601,10.817,12.042,10.198,10.77,12.806,11.18,11,13.038,12.369,12.042,12.649,13.892,14.422,15.62,13.038,13.038,14.765,14.866,14.142,14.142,15.811,15.524,15.297,15.033,15.133,15.524,17.493,19.849,16,17.889,18.868,20,21.26,17.464,21.401,18.682,19.313,22.204,19.925,21.954,24.839,21.19,25.239,23.409,23.77,24.597,24.698,25.495,26.42,26.401,26.833,28.302,26.571,27.731,29.155,26.683,27.203,27.857,28.636,30.017,28.16,27.459,27.659,29.547,29.12,28.862,28.443,28.284,28,29.12,29.732,30.083,29.833,29.428,29.069,29.017,29.069,30.364,30.806,30.067,30.017,30.806,31.321,31.953,32.016,31.575,31.145,31.016,31.016,32,32.985,33.242,33.526,33.242,33.956
8.6023,7.0711,5.3852,5.099,9.8489,8.9443,8.0623,6.4031,4.1231,6.4031,9.4868,5,3.6056,3.1623,8.2462,6.3246,3.6056,2.2361,2.8284,3.6056,6.3246,7.2801,12.042,9.0554,2.2361,4.1231,6.0828,12,11,5,0,7,10.05,6.0828,1.4142,3.1623,7.0711,9.0554,11.18,9.2195,3.6056,4.4721,6.3246,8.2462,9.2195,10.198,10.44,4.2426,8.9443,9.434,6.3246,7.8102,8.6023,9.8995,10,9.0554,9.4868,10.44,10.05,10.44,13.038,12.083,11.18,14.422,13.416,12.042,12.166,12.369,13,14.318,13.601,13.153,17.205,15.652,14.318,18.028,17.493,17,16.155,15.297,15.033,15.524,17,16.763,16.279,16.763,17.464,18.358,17.029,18.788,18,18.111,19.698,19.026,19.925,21.954,20.1,22.847,22.204,22.361,22.804,23.345,23.77,24.352,24.739,25,26,25.318,25.962,26.926,28.231,26.173,26.476,26.926,27.857,29.967,27,27.019,27.893,30.871,30.463,29.732,29.411,28.443,28.16,28.443,31.78,31.385,30.676,29.833,29.614,29.155,29.275,32.311,30.806,30.594,30.067,30.265,30.594,33.615,32.894,32.016,31.575,31.257,32.388,32.14,32.249,32.388,34.205,33.136
14.866,13,10.296,7.8102,16.492,15.524,14.56,12.649,8.9443,4.4721,16.279,11.402,9.4868,8.544,15.133,13.153,10.198,6.3246,5.3852,4.4721,2.2361,2,19.026,16.031,5.099,3.1623,1.4142,19,18,12,7,0,17.029,13.038,6.0828,4.1231,1,2.2361,18.111,16.125,4.4721,3.6056,2.2361,2.2361,2.8284,3.6056,17.263,5,4.1231,5.099,7.8102,6.3246,7.2801,7,8.0623,10.817,9.8489,14.142,12.806,10.77,17.804,16.279,12.083,19.209,17.692,14.422,13,12.649,12.166,18.385,17.029,13.928,22.023,19.799,17.205,22.672,21.932,21.213,19.849,18.028,17,15.297,15.033,20,16.492,16.125,16,16.125,18.788,17.029,19.313,18.682,18.028,19.925,19.026,19.416,20.616,21.095,22.361,22.204,22.023,23.195,23.022,23.022,24.021,24,24.187,25.179,25,25.179,31.623,26.306,26.077,26,26.173,33.601,27.893,27.659,27,34.409,33.838,32.757,32.249,30.463,28.284,28.071,35.228,34.67,33.615,32.202,31.78,30.676,29.155,35.511,33.106,32.696,30.414,30.15,30.017,36.892,35.847,34.438,33.615,32.894,34.176,32.249,32.14,32.062,36.674,33.242
6.7082,7.8102,10,12.53,5.099,5.3852,5.831,7.0711,10.296,15.811,4.1231,7.2111,8.9443,9.8489,3.6056,5,7.6158,11.402,12.369,13.342,16.279,17.263,2.8284,2.2361,12.166,14.142,16.125,2.2361,1.4142,5.099,10.05,17.029,0,4,11,13,17,19,1.4142,1.4142,13.038,14.036,16.031,18.028,19.026,20.025,2,13.153,18.248,18.439,13,15.811,16.155,18.028,17.464,13.601,15.264,11.402,12.728,15.811,10.44,11.18,15.62,11.18,11.705,14.213,16.279,17.029,18.601,12.649,13.416,16.971,13,13.342,14.765,14,14.036,14.142,14.56,15.652,16.643,19.799,22.804,15.811,19.849,21.213,22.672,24.207,18.358,24.083,19.723,20.809,24.759,21.095,24.083,27.659,22.472,27.586,24.698,25.239,26.401,26.077,27.203,28.425,28.018,28.601,30.48,27.785,29.411,31.241,25.02,28.178,29.155,30.232,32.016,26.173,27.857,28.231,31.064,27.166,27.074,27,27.019,27.459,29.967,30.887,28.16,28.071,28,28.16,28.284,28.862,31.305,29.069,29.155,29.275,31.385,32.202,33.121,30.15,30.017,30.067,30.265,30.594,31.401,33.615,34.015,34.438,32.016,34.54
6.0828,6.0828,7.2111,9.2195,5.831,5.3852,5.099,5.099,7.0711,12.083,5,4.4721,5.6569,6.4031,3.6056,3,4.2426,7.6158,8.544,9.4868,12.369,13.342,6.3246,3.6056,8.2462,10.198,12.166,6.0828,5.099,1.4142,6.0828,13.038,4,0,7,9,13,15,5.099,3.1623,9.0554,10.05,12.042,14.036,15.033,16.031,4.4721,9.2195,14.318,14.56,9.434,12.083,12.53,14.318,13.892,10.63,12.042,9.4868,10.296,12.728,10.05,10.05,12.806,11.18,11,12.083,13.601,14.213,15.556,12,12.166,14.422,13.601,13.038,13.342,14.56,14.318,14.142,14,14.318,14.866,17.205,19.799,15.033,17.493,18.601,19.849,21.213,16.763,21.26,18.028,18.788,22.023,19.313,21.633,24.759,20.616,25,22.847,23.259,24.187,24.166,25.06,26.077,25.942,26.42,28.018,26,27.295,28.844,25.495,26.571,27.313,28.178,29.682,26.926,26.683,26.926,29.069,27.893,27.659,27.295,27.166,27.019,28.46,29.155,28.862,28.636,28.284,28.018,28,28.16,29.732,29.614,29.017,29,30.083,30.676,31.385,30.806,30.414,30.067,30,30.067,31.016,32.28,32.573,32.894,32.14,33.242
10,8.4853,6.7082,6,11.18,10.296,9.434,7.8102,5.3852,6.4031,10.77,6.4031,5,4.4721,9.4868,7.6158,5,3,3.1623,3.6056,5.831,6.7082,13.153,10.198,2.2361,3.6056,5.3852,13.038,12.042,6.0828,1.4142,6.0828,11,7,0,2,6,8,12.042,10.05,2.2361,3.1623,5.099,7.0711,8.0623,9.0554,11.18,2.8284,7.6158,8.0623,5.099,6.4031,7.2111,8.4853,8.6023,8,8.2462,9.8489,9.2195,9.2195,12.806,11.662,10.05,14.213,13.038,11.18,11.045,11.18,11.705,13.892,13,12.042,17.029,15.264,13.601,17.804,17.205,16.643,15.652,14.56,14.142,14.318,15.652,16.155,15.133,15.524,16.155,17,16.125,17.464,17.029,17.029,18.385,18,18.682,20.591,19.026,21.541,21.095,21.213,21.587,22.204,22.561,23.087,23.537,23.77,24.698,24.187,24.739,25.632,27.731,25.08,25.318,25.71,26.571,29.53,26.019,26,26.683,30.414,29.967,29.155,28.792,27.659,27.074,27.295,31.305,30.871,30.083,29.12,28.862,28.284,28.16,31.78,30.083,29.833,29.017,29.155,29.428,33.106,32.311,31.321,30.806,30.414,31.575,31.064,31.145,31.257,33.526,32.062
11.662,10,7.8102,6.3246,13,12.083,11.18,9.434,6.4031,5.3852,12.649,8.0623,6.4031,5.6569,11.402,9.4868,6.7082,3.6056,3.1623,3,4.2426,5,15.133,12.166,2.2361,2.2361,3.6056,15.033,14.036,8.0623,3.1623,4.1231,13,9,2,0,4,6,14.036,12.042,1,1.4142,3.1623,5.099,6.0828,7.0711,13.153,2,5.831,6.4031,5.099,5.3852,6.3246,7.2111,7.6158,8.2462,8,10.817,9.8489,9,14.142,12.806,10.05,15.556,14.213,11.705,11.045,11,11.18,15,13.892,12.042,18.385,16.401,14.318,19.105,18.439,17.804,16.643,15.232,14.56,14.036,14.866,17,15,15.133,15.524,16.155,16.492,16.763,17.263,17.029,17.72,18.111,18.248,19.698,19.026,20.881,21,21.024,21.213,22.023,22.204,22.561,23.195,23.345,24.042,24.021,24.331,25,28.653,25,25.08,25.318,25.962,30.529,26.173,26.077,26.306,31.385,30.887,29.967,29.547,28.16,27,27.074,32.249,31.765,30.871,29.732,29.411,28.636,28.018,32.65,30.676,30.364,29.017,29.017,29.155,34,33.106,31.953,31.321,30.806,32.016,31,31.016,31.064,34.176,32
15.232,13.416,10.817,8.4853,16.763,15.811,14.866,13,9.434,5.3852,16.492,11.705,9.8489,8.9443,15.297,13.342,10.44,6.7082,5.831,5,3.1623,3,19.105,16.125,5.3852,3.6056,2.2361,19.026,18.028,12.042,7.0711,1,17,13,6,4,0,2,18.028,16.031,4.1231,3.1623,1.4142,1.4142,2.2361,3.1623,17.117,4.4721,3.1623,4.1231,7.0711,5.3852,6.3246,6,7.0711,10,8.9443,13.454,12.042,9.8489,17.205,15.62,11.18,18.601,17.029,13.601,12.083,11.705,11.18,17.692,16.279,13,21.401,19.105,16.401,22.023,21.26,20.518,19.105,17.205,16.125,14.318,14.036,19.209,15.524,15.133,15,15.133,17.889,16.031,18.385,17.72,17.029,18.974,18.028,18.439,19.647,20.1,21.378,21.213,21.024,22.204,22.023,22.023,23.022,23,23.195,24.187,24,24.187,30.806,25.318,25.08,25,25.179,32.802,26.926,26.683,26,33.601,33.015,31.906,31.385,29.547,27.295,27.074,34.409,33.838,32.757,31.305,30.871,29.732,28.16,34.67,32.202,31.78,29.428,29.155,29.017,36.056,34.986,33.541,32.696,31.953,33.242,31.257,31.145,31.064,35.777,32.249
17.088,15.232,12.53,10,18.682,17.72,16.763,14.866,11.18,6.4031,18.439,13.601,11.705,10.77,17.263,15.297,12.369,8.544,7.6158,6.7082,4.2426,3.6056,21.095,18.111,7.2801,5.3852,3.6056,21.024,20.025,14.036,9.0554,2.2361,19,15,8,6,2,0,20.025,18.028,6.0828,5.099,3.1623,1.4142,1,1.4142,19.105,6.3246,3.1623,4.1231,8.6023,6.4031,7.2111,6.3246,7.6158,11.314,10,15,13.454,10.817,18.868,17.205,12.207,20.248,18.601,14.866,13.038,12.53,11.705,19.209,17.692,13.892,23.022,20.616,17.692,23.601,22.804,22.023,20.518,18.439,17.205,14.866,14.036,20.518,16.155,15.524,15.133,15,18.868,16.031,19.235,18.385,17.029,19.698,18.248,18.111,20.248,20,21.84,21.587,21.213,22.561,22.204,22.023,23.195,23.087,23.022,24.515,24.083,24.021,32.016,25.71,25.318,25.08,25.02,34.059,27.514,27.203,26.077,34.828,34.205,33.015,32.45,30.414,27.659,27.295,35.609,35,33.838,32.249,31.765,30.463,28.443,35.805,33.121,32.65,29.833,29.428,29.155,37.202,36.056,34.482,33.541,32.696,34.015,31.575,31.401,31.257,36.715,32.558
8.0623,9.2195,11.402,13.892,6.3246,6.7082,7.2111,8.4853,11.662,17.088,5.3852,8.6023,10.296,11.18,5,6.4031,8.9443,12.649,13.601,14.56,17.464,18.439,3.1623,3.6056,13.342,15.297,17.263,2.2361,2,6.3246,11.18,18.111,1.4142,5.099,12.042,14.036,18.028,20.025,0,2,14,15,17,19,20,21,1.4142,14.036,19.105,19.235,13.601,16.492,16.763,18.682,18.028,13.892,15.652,11.314,12.806,16.125,9.8489,10.817,15.811,10.44,11.18,14.142,16.401,17.205,18.868,12.083,13.038,17.029,12.042,12.649,14.422,13.038,13.153,13.342,13.928,15.264,16.401,19.849,23.022,15.232,19.799,21.26,22.804,24.413,18.028,24.207,19.416,20.616,24.839,20.809,24.042,27.803,22.204,27.586,24.413,25,26.249,25.807,27.019,28.32,27.803,28.425,30.414,27.459,29.206,31.145,24,27.785,28.844,30,31.89,25.08,27.313,27.731,30.806,26.077,26.019,26.019,26.077,26.683,29.53,30.529,27.074,27.019,27.019,27.295,27.459,28.16,30.887,28.018,28.284,28.443,30.871,31.765,32.757,29.069,29,29.155,29.428,29.833,30.594,33.106,33.541,34,31.064,34.015
7.2801,8.0623,9.8995,12.207,6,6.0828,6.3246,7.2111,10,15.232,5,7.0711,8.6023,9.434,4.1231,5,7.2111,10.77,11.705,12.649,15.524,16.492,4.2426,3,11.402,13.342,15.297,3.6056,2.8284,4.4721,9.2195,16.125,1.4142,3.1623,10.05,12.042,16.031,18.028,2,0,12,13,15,17,18,19,1.4142,12.042,17.117,17.263,11.705,14.56,14.866,16.763,16.155,12.207,13.892,10,11.314,14.422,9.2195,9.8489,14.213,10.05,10.44,12.806,14.866,15.62,17.205,11.402,12.083,15.556,12.042,12.166,13.416,13.038,13,13.038,13.342,14.318,15.264,18.385,21.401,14.56,18.439,19.799,21.26,22.804,17,22.672,18.358,19.416,23.345,19.723,22.672,26.249,21.095,26.173,23.324,23.854,25,24.698,25.807,27.019,26.627,27.203,29.069,26.42,28.018,29.833,24.083,26.833,27.785,28.844,30.61,25.318,26.571,26.926,29.682,26.306,26.173,26.019,26,26.306,28.636,29.53,27.295,27.166,27.019,27.074,27.166,27.659,29.967,28.16,28.071,28.16,30.083,30.871,31.765,29.275,29.069,29.017,29.155,29.428,30.265,32.311,32.696,33.106,31,33.242
12.207,10.63,8.6023,7.2801,13.416,12.53,11.662,10,7.2111,6.3246,13,8.6023,7.0711,6.4031,11.705,9.8489,7.2111,4.4721,4.1231,4,5,5.6569,15.297,12.369,3.1623,3.1623,4.2426,15.133,14.142,8.2462,3.6056,4.4721,13.038,9.0554,2.2361,1,4.1231,6.0828,14,12,0,1,3,5,6,7,13.038,1,5.3852,5.831,4.1231,4.4721,5.3852,6.4031,6.7082,7.2801,7,10,8.9443,8,13.454,12.042,9.0554,14.866,13.454,10.77,10.05,10,10.198,14.213,13.038,11.045,17.692,15.62,13.416,18.385,17.692,17.029,15.811,14.318,13.601,13.038,13.928,16.125,14,14.142,14.56,15.232,15.524,15.811,16.279,16.031,16.763,17.117,17.263,18.788,18.028,19.925,20,20.025,20.224,21.024,21.213,21.587,22.204,22.361,23.087,23.022,23.345,24.042,27.785,24,24.083,24.331,25,29.682,25.179,25.08,25.318,30.529,30.017,29.069,28.636,27.203,26,26.077,31.385,30.887,29.967,28.792,28.46,27.659,27.019,31.765,29.732,29.411,28.018,28.018,28.16,33.121,32.202,31.016,30.364,29.833,31.048,30,30.017,30.067,33.242,31
13.038,11.402,9.2195,7.6158,14.318,13.416,12.53,10.817,7.8102,6.0828,13.928,9.434,7.8102,7.0711,12.649,10.77,8.0623,5,4.4721,4.1231,4.4721,5,16.279,13.342,3.6056,3,3.6056,16.125,15.133,9.2195,4.4721,3.6056,14.036,10.05,3.1623,1.4142,3.1623,5.099,15,13,1,0,2,4,5,6,14.036,1.4142,4.4721,5,4.4721,4.1231,5.099,5.831,6.3246,7.6158,7.0711,10.63,9.434,8.0623,14.213,12.728,9.2195,15.62,14.142,11.18,10.198,10.05,10.05,14.866,13.601,11.18,18.439,16.279,13.892,19.105,18.385,17.692,16.401,14.765,13.928,13,13.601,16.643,14.036,14.036,14.318,14.866,15.811,15.524,16.492,16.125,16.492,17.263,17.117,18.385,18.111,19.647,20.025,20,20.1,21,21.095,21.378,22.091,22.204,22.804,23,23.195,23.77,28.302,24.021,24.021,24.187,24.739,30.232,25.318,25.179,25.179,31.064,30.529,29.53,29.069,27.514,26.019,26.019,31.906,31.385,30.414,29.155,28.792,27.893,27,32.249,30.083,29.732,28.071,28,28.071,33.615,32.65,31.385,30.676,30.083,31.321,30.017,30,30.017,33.615,31.016
14.765,13.038,10.63,8.6023,16.155,15.232,14.318,12.53,9.2195,6.0828,15.811,11.18,9.434,8.6023,14.56,12.649,9.8489,6.4031,5.6569,5,4,4.1231,18.248,15.297,5,3.6056,3,18.111,17.117,11.18,6.3246,2.2361,16.031,12.042,5.099,3.1623,1.4142,3.1623,17,15,3,2,0,2,3,4,16.031,3.1623,2.8284,3.6056,5.6569,4.1231,5.099,5.099,6,8.6023,7.6158,12.042,10.63,8.544,15.811,14.213,9.8489,17.205,15.62,12.207,10.77,10.44,10.05,16.279,14.866,11.705,20,17.692,15,20.616,19.849,19.105,17.692,15.811,14.765,13.153,13.153,17.804,14.318,14.036,14.036,14.318,16.553,15.133,17.088,16.492,16.125,17.72,17,17.72,18.439,19.235,20.224,20.1,20,21.095,21,21.095,22,22.023,22.361,23.087,23.022,23.345,29.411,24.187,24.021,24.021,24.331,31.401,25.71,25.495,25.02,32.202,31.623,30.529,30.017,28.231,26.173,26.019,33.015,32.45,31.385,29.967,29.547,28.46,27.074,33.287,30.871,30.463,28.284,28.071,28,34.67,33.615,32.202,31.385,30.676,31.953,30.15,30.067,30.017,34.438,31.145
16.553,14.765,12.207,9.8995,18.028,17.088,16.155,14.318,10.817,6.7082,17.72,13,11.18,10.296,16.492,14.56,11.705,8.0623,7.2111,6.4031,4.4721,4.1231,20.224,17.263,6.7082,5,3.6056,20.1,19.105,13.153,8.2462,2.2361,18.028,14.036,7.0711,5.099,1.4142,1.4142,19,17,5,4,2,0,1,2,18.028,5.099,2,3,7.2111,5,5.831,5.099,6.3246,9.8995,8.6023,13.601,12.042,9.434,17.493,15.811,10.817,18.868,17.205,13.454,11.662,11.18,10.44,17.804,16.279,12.53,21.633,19.209,16.279,22.204,21.401,20.616,19.105,17.029,15.811,13.601,13,19.105,14.866,14.318,14.036,14.036,17.493,15,17.889,17.088,16,18.385,17.117,17.263,18.974,19.026,20.616,20.396,20.1,21.378,21.095,21,22.091,22.023,22.091,23.345,23.022,23.087,30.61,24.515,24.187,24.021,24.083,32.65,26.249,25.962,25.02,33.422,32.802,31.623,31.064,29.069,26.476,26.173,34.205,33.601,32.45,30.887,30.414,29.155,27.295,34.409,31.765,31.305,28.636,28.284,28.071,35.805,34.67,33.121,32.202,31.385,32.696,30.414,30.265,30.15,35.355,31.401
17.464,15.652,13.038,10.63,18.974,18.028,17.088,15.232,11.662,7.2111,18.682,13.928,12.083,11.18,17.464,15.524,12.649,8.9443,8.0623,7.2111,5,4.4721,21.213,18.248,7.6158,5.831,4.2426,21.095,20.1,14.142,9.2195,2.8284,19.026,15.033,8.0623,6.0828,2.2361,1,20,18,6,5,3,1,0,1,19.026,6.0828,2.2361,3.1623,8.0623,5.6569,6.4031,5.3852,6.7082,10.63,9.2195,14.422,12.806,10,18.358,16.643,11.402,19.723,18.028,14.142,12.207,11.662,10.77,18.601,17.029,13.038,22.472,20,16.971,23.022,22.204,21.401,19.849,17.692,16.401,13.928,13.038,19.799,15.232,14.56,14.142,14,18.028,15.033,18.358,17.464,16.031,18.788,17.263,17.117,19.313,19,20.881,20.616,20.224,21.587,21.213,21.024,22.204,22.091,22.023,23.537,23.087,23.022,31.241,24.739,24.331,24.083,24.021,33.302,26.571,26.249,25.08,34.059,33.422,32.202,31.623,29.53,26.683,26.306,34.828,34.205,33.015,31.385,30.887,29.547,27.459,35,32.249,31.765,28.862,28.443,28.16,36.401,35.228,33.615,32.65,31.78,33.106,30.594,30.414,30.265,35.847,31.575
18.385,16.553,13.892,11.402,19.925,18.974,18.028,16.155,12.53,7.8102,19.647,14.866,13,12.083,18.439,16.492,13.601,9.8489,8.9443,8.0623,5.6569,5,22.204,19.235,8.544,6.7082,5,22.091,21.095,15.133,10.198,3.6056,20.025,16.031,9.0554,7.0711,3.1623,1.4142,21,19,7,6,4,2,1,0,20.025,7.0711,2.8284,3.6056,8.9443,6.4031,7.0711,5.831,7.2111,11.402,9.8995,15.264,13.601,10.63,19.235,17.493,12.042,20.591,18.868,14.866,12.806,12.207,11.18,19.416,17.804,13.601,23.324,20.809,17.692,23.854,23.022,22.204,20.616,18.385,17.029,14.318,13.153,20.518,15.652,14.866,14.318,14.036,18.601,15.133,18.868,17.889,16.125,19.235,17.464,17.029,19.698,19.026,21.19,20.881,20.396,21.84,21.378,21.095,22.361,22.204,22,23.77,23.195,23,31.89,25,24.515,24.187,24,33.971,26.926,26.571,25.179,34.713,34.059,32.802,32.202,30.017,26.926,26.476,35.468,34.828,33.601,31.906,31.385,29.967,27.659,35.609,32.757,32.249,29.12,28.636,28.284,37.014,35.805,34.132,33.121,32.202,33.541,30.806,30.594,30.414,36.359,31.78
