,x,y
436,5.4080396,-1.276697
437,-1.3693812,20.877087
438,-2.5744808,35.033344
439,31.216135,5.416368
440,-4.0894394,-21.707516
441,-0.7137959,16.748608
442,-19.936876,7.169174
443,8.494183,-19.463364
444,4.3576336,-18.760786
445,-0.69571716,16.860327
446,-20.572964,4.4047756
447,9.663796,-26.897026
448,3.5979,2.3675961
449,6.8497143,17.687145
450,-13.636793,-23.88705
451,7.611318,16.050121
452,-4.4054537,0.20507888
453,-10.058092,-0.15080182
454,-27.64793,17.326303
455,3.014276,3.3071911
456,-0.0075159366,8.746199
457,5.4157906,10.110676
458,-18.889612,15.081889
459,0.4585747,8.29609
460,7.9127245,-0.6989737
461,-13.852855,-5.9778314
462,7.4320517,2.0903058
463,3.5777037,4.4527087
464,-22.91699,-16.164993
465,-19.348495,-16.67617
466,2.8102102,1.4992555
467,-14.202059,-5.383564
468,14.122638,-1.6221764
469,9.679007,-16.162302
470,-4.525965,8.284197
471,33.754314,-4.934243
472,-15.522799,10.29747
473,-29.897984,-11.671981
474,2.0867984,-6.3323913
475,12.185057,-2.866547
476,-0.25047755,-11.547089
477,-12.803002,-2.0105138
478,-10.892918,9.070191
479,-4.1064568,14.07479
480,19.646011,-15.725078
481,4.9540925,20.207857
482,-47.369984,-3.5503676
483,-16.192074,-14.458826
484,1.9464661,10.905124
485,2.1934142,-15.538887
486,-0.4052331,-34.50686
487,0.55515665,-14.036822
488,11.213053,-27.728834
489,-7.2586737,-13.645829
490,15.730907,-13.947118
491,-24.595327,-8.720598
492,0.49512807,-18.4679
493,1.861184,1.354709
494,17.498665,-14.851054
495,-9.67624,6.487347
496,4.2845445,-29.764084
497,-4.1590843,-14.336363
498,18.86332,6.214629
499,15.029759,-21.017342
500,-6.7764726,-10.693886
501,-27.38907,19.284018
502,-5.482075,21.858784
503,15.988523,9.627759
504,9.491243,-10.8912
505,7.242801,5.29275
506,-45.241688,-4.1904473
507,-3.7314527,-4.1174912
508,7.1144757,-13.414419
509,-15.522799,10.29747
510,19.839544,31.799593
511,-13.56051,4.086902
512,15.3852005,12.582699
513,-24.638422,3.597659
514,-6.154082,-35.69536
515,1.3985943,-15.09879
516,-23.379929,-9.059662
517,-17.38187,-5.607918
518,16.310545,-10.193541
519,21.24314,-19.139303
520,4.7542996,27.30479
521,-44.662025,-3.183742
522,-2.5255883,-31.21062
523,-3.4539165,-7.506578
524,2.5509775,-2.05488
525,7.460655,-11.222108
526,17.514421,6.453143
527,26.467718,-0.3097726
528,9.97989,28.624626
529,-10.813259,-15.698203
530,-14.2019615,-5.3834443
531,-7.6875644,14.122053
532,21.768879,-25.437492
533,12.347601,-18.289944
534,32.76241,9.268917
535,19.977335,-35.25083
536,9.66755,28.470148
537,9.073413,-33.131386
538,-28.377485,-20.386906
539,4.2869406,3.3083305
540,37.004192,-0.57073456
541,-2.4283042,26.497496
542,-28.377483,-20.386864
543,-0.87211883,2.3667128
544,2.3184164,-1.9646327
545,-7.2617655,-24.2294
546,2.8813033,-1.1870943
547,8.691383,-3.9899945
548,-32.320045,-4.869337
549,24.916073,2.9314368
550,17.349426,2.8008041
551,-9.132565,26.220201
552,8.573707,2.4510972
553,4.954381,20.207403
554,-23.131308,3.9103417
555,-0.3679219,18.285873
556,-21.42666,36.222485
557,3.7871902,-1.1009258
558,-46.49086,-3.6678593
559,-31.30254,-22.804358
560,26.542698,7.5114784
561,10.576839,-22.122034
562,12.007135,-1.0620202
563,-5.892029,-35.695705
564,36.031174,-3.818947
565,8.625323,20.076733
566,-33.504787,-9.879328
567,-7.3938966,1.3844687
568,0.311571,2.907623
569,27.476831,22.401047
570,-10.465374,-7.7555075
571,16.775875,-9.926211
572,-0.78194153,-6.7340055
573,-13.914572,-9.555018
574,-44.590202,-1.0436816
575,-4.1066756,14.07491
576,5.117678,33.180824
577,13.448431,-6.9811697
578,19.01816,-22.13946
579,15.162117,-16.240784
580,12.587797,10.90802
581,-0.27816233,-21.866167
582,-4.203279,8.425872
583,-7.629746,7.370325
584,-12.169464,-38.290512
585,-30.17325,-13.76409
586,0.98515064,-26.018831
587,9.742956,11.778427
588,-27.38907,19.284018
589,-1.7300589,34.982132
590,15.853881,9.89559
591,14.085211,-26.804752
592,32.907642,10.6140175
593,3.3626661,-1.8744282
594,29.630907,14.790872
595,15.473452,10.2724285
596,5.2727876,-4.502223
597,14.335996,15.224405
598,-13.550609,2.8162408
599,31.542164,5.8222365
600,-26.027231,-15.589255
601,21.225874,-19.492188
602,14.168502,0.73406476
603,29.195482,-4.6807437
604,-17.891,-25.977835
605,12.730383,21.601133
606,-8.945848,-23.495106
607,24.728819,10.93905
608,-9.337239,25.598549
609,-6.873278,-3.237156
610,-1.7062587,-2.7232487
611,-4.0413637,-18.310268
612,31.00412,-7.2409115
613,-27.948603,-22.877369
614,4.5696487,-23.106203
615,-25.648014,-14.233746
616,-29.898146,-11.671767
617,-15.677453,0.43852723
618,-1.7300589,34.982132
619,-11.443165,21.277184
620,-2.6052284,-10.78652
621,-5.899686,-0.254246
622,-45.446682,-3.742994
623,-15.522799,10.29747
624,2.139064,26.836403
625,-30.173279,-13.7640915
626,24.90489,2.940774
627,-16.90795,-1.0608215
628,-24.395245,3.6365933
629,25.39414,-16.330317
630,22.496029,-20.805075
631,-10.333386,-5.0054016
632,-1.2174002,20.965364
633,6.429063,33.031635
634,3.3886442,12.313427
635,-12.19212,-2.821782
636,-4.744463,11.191432
637,-47.275246,-2.5192873
638,2.6852572,-0.17322026
639,-23.703302,-8.139529
640,22.212362,17.282095
641,-6.988918,-16.999067
642,3.0219154,16.387556
643,3.2274513,15.114131
644,15.917985,12.486379
645,9.212069,-7.453331
646,-2.7380672,2.040933
647,-0.6966585,-32.937004
648,5.3315573,-5.5993776
649,6.3072324,-38.709366
650,-19.940386,3.897907
651,19.318707,-34.83392
652,4.2243977,-13.785284
653,8.307997,4.0656986
654,0.29833016,-3.6806297
655,-19.776352,5.6210194
656,14.188487,-34.466644
657,-34.861732,-4.771376
658,-30.470556,0.3975264
659,17.997896,20.847633
660,-25.845749,-1.6054355
661,2.282152,23.479221
662,-1.6603032,1.3451712
663,9.073445,-33.131413
664,2.0730183,-1.7902223
665,-4.1851163,-14.571827
666,-26.283178,-21.712828
667,-25.978317,-21.386566
668,-10.29237,-7.7662473
669,3.0152576,-0.81283104
670,10.634576,-1.9123313
671,22.098171,5.0638375
672,4.2845445,-29.764084
673,-7.9431953,-1.0099905
674,-10.632297,16.39416
675,26.622175,-10.662012
676,-12.544399,7.3699007
677,-45.532734,-2.902645
678,23.925184,-15.201596
679,20.850847,-12.614643
680,-35.38849,-0.34378225
681,-1.4404546,-0.953378
682,-20.727566,-4.683998
683,14.3280525,-11.905362
684,-0.02056178,19.169939
685,1.1523504,6.445315
686,-28.926126,-5.800374
687,-20.339373,0.6926074
688,-15.564326,23.283724
689,-6.239569,-35.4214
690,11.417427,18.59244
691,3.4348416,6.537027
692,-30.473726,0.3968815
693,4.9497848,20.207664
694,-8.365267,31.641687
695,18.941763,11.230547
696,8.131593,-5.324803
697,5.3980246,-0.4236019
698,-35.391342,-0.36851957
699,-5.3236156,22.755468
700,12.075556,0.49459687
701,15.029759,-21.017342
702,19.266735,-17.872742
703,-15.566491,23.28529
704,7.1920395,3.3473423
705,6.556675,-5.2221704
706,20.362982,34.491882
707,11.315749,16.729635
708,18.420218,-4.672181
709,-20.727287,-4.684018
710,-0.2504776,-11.547089
711,-13.726312,-9.396141
712,7.363028,-4.2690425
713,9.017737,5.6697817
714,33.095505,-2.0321434
715,21.909021,11.366928
716,-7.781073,14.348875
717,-4.7375727,11.188692
718,9.162505,5.7402472
719,17.014889,-0.7685577
720,36.572613,-6.5374246
721,20.394316,35.460396
722,-18.161594,-33.31517
723,7.597794,-3.0435333
724,2.281354,4.2045565
725,-10.436036,-15.424895
726,16.15944,16.914717
727,-6.836251,-3.0401387
728,-14.7639265,-19.278019
729,0.10669581,13.994244
730,18.420218,-4.672181
731,8.21883,-33.081364
732,-16.43044,-14.284729
733,15.580603,26.07974
734,6.53429,12.443409
735,-10.732744,-30.13055
736,-0.17592268,-0.9478743
737,-19.302256,-24.768635
738,-20.719275,35.587368
739,-17.066301,-10.087071
740,-4.0604053,-2.486185
741,-13.793647,19.857876
742,19.194885,-17.834618
743,4.216754,15.519055
744,4.759983,2.2269528
745,-6.4212656,-27.915537
746,5.571039,3.150433
747,-5.6552553,-1.7341498
748,-1.5198789,-15.92901
749,-27.992027,2.964737
750,-7.2586737,-13.645829
751,-9.334929,-20.082516
752,-21.231514,35.478535
753,4.426977,-9.102596
754,-19.556507,3.64883
755,-1.6023467,5.6661053
756,13.225034,-4.892708
757,-10.813355,-15.6980095
758,2.1749377,-0.3339676
759,17.014874,-0.76854783
760,5.451064,-3.056831
761,-8.947051,11.056393
762,-3.3812153,-5.5482593
763,22.205793,17.225409
764,15.580603,26.079739
765,27.449944,-22.343939
766,29.195374,-4.680689
767,8.029257,9.871223
768,-1.3076639,-16.366465
769,14.146185,2.7376022
770,-19.776352,5.62102
771,-34.73396,-3.970998
772,-25.16703,-3.1414764
773,6.871594,17.650282
774,6.518385,-2.847369
775,-2.5248177,-31.21228
776,-13.051119,-37.83387
777,-7.983001,22.238058
778,20.302204,-13.507218
779,11.298629,17.286602
780,-16.69214,-1.155156
781,-6.033484,-35.26997
782,-9.046419,-23.097055
783,25.308126,-3.5846412
784,-7.983012,22.238132
785,-10.894758,19.750832
786,-16.575083,24.286297
787,21.897388,6.977657
788,9.679527,-16.162022
789,-1.7734216,-7.862631
790,-7.3298016,-8.203436
791,22.402855,12.975089
792,7.112103,-39.151024
793,-13.290952,20.433115
794,5.409057,32.618694
795,9.217188,8.3617525
796,13.279476,-25.157413
797,4.1137905,-2.9607716
798,-2.1475885,34.27963
799,17.744576,-9.110886
800,25.713795,23.488758
801,-4.5252514,-9.577595
802,2.1525564,-12.42332
803,7.1072426,-1.6613675
804,-7.4660807,1.3720698
805,0.33653948,-0.2575386
806,-34.582417,9.3022995
807,-16.976915,-1.0297719
808,-24.158537,-8.579889
809,2.3335824,9.484979
810,2.9379745,-1.624586
811,-7.781073,14.348875
812,-35.391003,-0.33927104
813,2.2780268,23.475641
814,-25.149862,-3.172979
815,15.767675,-26.903412
816,-0.7693649,0.01668962
817,1.0924897,11.510024
818,14.785649,7.2779565
819,1.579641,-25.95775
820,10.341497,-4.0789886
821,22.121675,12.949813
822,34.444523,5.863857
823,14.063461,-26.954237
824,18.444529,21.045074
825,16.515242,0.3853227
826,14.125276,-1.6241363
827,-4.801058,17.469408
828,-27.09768,16.503521
829,-9.703195,-14.87325
830,20.227089,-16.15462
831,-10.628884,16.419838
832,12.351646,-18.161655
833,-14.580393,6.34781
834,-25.864176,-15.090195
835,31.004108,-7.2409477
836,3.1178322,-2.055547
837,-46.502117,-2.3782353
838,0.8920011,-2.80653
839,4.2845445,-29.764084
840,7.1117764,34.73895
841,2.6367462,5.521623
842,4.2845445,-29.764084
843,3.6771884,-1.5132929
844,2.7824924,-1.0706029
845,-15.614159,13.686726
846,12.497303,5.153913
847,-32.320107,-4.869336
848,-16.192076,-14.458826
849,-26.788612,15.958853
850,28.150505,22.01474
851,6.270782,-9.230927
852,-29.956871,-12.04202
853,-13.8849,15.575116
854,19.646177,-15.725255
855,-9.663998,3.8754659
856,-5.0071898,-3.4094799
857,-1.4854205,-12.951852
858,0.24981382,30.015516
859,11.639258,-10.127727
860,-13.566266,-37.498215
861,23.695045,-5.540142
862,19.358377,2.2908874
863,0.04951686,-2.5898883
864,33.119507,-0.7946087
865,10.891093,8.936817
866,-10.732036,-30.130844
867,-13.76478,4.6160674
868,12.650623,-5.332133
869,-25.877007,-1.6090928
870,19.786402,-2.5657172
871,-4.013354,-13.118303
872,-2.91094,-27.14388
873,-4.1347895,1.6022248
874,14.774016,4.504093
875,10.545296,-0.30997512
876,-34.86609,-4.796528
877,-3.5056434,3.2021658
878,29.751423,-15.369773
879,30.909966,-15.864732
880,30.667362,4.852071
881,-0.7361773,-1.961305
882,22.105974,5.1986437
883,15.739125,-6.077086
884,10.277667,25.036655
885,-9.66371,3.87509
886,9.873115,-13.463773
887,5.021985,4.3576984
888,4.026614,-12.526411
889,-20.634111,-11.535261
890,-45.624935,-3.3153234
891,4.5523734,-20.570978
892,-20.170443,36.608746
893,34.776917,5.4179626
894,1.0451982,-5.642626
895,1.4029552,-25.790852
896,-16.192074,-14.458826
897,18.969421,6.248208
898,29.65236,-1.2019963
899,3.038825,-4.7435384
900,8.116518,0.9642521
901,10.748742,-6.177819
902,10.570771,-22.107803
903,5.8217072,-7.7963605
904,-0.32370153,-34.94874
905,-0.38160056,9.0757065
906,7.106327,-13.404806
907,-1.1345795,33.68973
908,-12.54752,-34.262753
909,-1.9281154,-1.3952012
910,29.652414,-1.2031461
911,22.114721,0.5867647
912,19.83949,31.7998
913,1.110881,0.9055267
914,-19.435225,18.583326
915,-2.945028,-9.00693
916,-17.66928,-9.395787
917,-6.415246,-27.913187
918,16.597477,-2.8487215
919,-3.3080406,6.0160184
920,6.1324058,24.048664
921,-44.761906,-3.7588522
922,19.253962,-21.523643
923,-22.921144,-16.172556
924,1.0342705,-26.005783
925,20.378555,35.45567
926,8.415143,14.651316
927,-10.241713,-2.0619214
928,19.434368,17.813786
929,-0.5220884,3.7696211
930,-9.046067,-23.099012
931,20.981745,34.48799
932,12.143161,13.604943
933,-16.926336,-1.8461113
934,5.060994,6.901975
935,8.296375,36.15366
936,-22.890291,11.956308
937,-12.973173,27.786001
938,3.6436832,-15.467818
939,22.267845,5.175176
940,3.2369912,-1.315084
941,3.5173874,-15.572005
942,3.6485245,-0.56082934
943,-30.72137,9.287096
944,-16.57534,24.28611
945,17.626451,-12.517362
946,-2.4284523,26.497622
947,-5.7975006,1.4107285
948,-26.068579,-21.014399
949,5.7106147,-10.505185
950,20.605703,-12.977344
951,-17.380909,-5.6043077
952,12.140717,13.604097
953,12.020459,-10.596172
954,-3.0504708,4.5139174
955,-9.920062,1.4637983
956,20.040426,32.264404
957,-27.38907,19.284018
958,-18.17178,-33.320034
959,-9.308802,20.94839
960,-13.937548,-9.5769615
961,-4.0895367,-21.706903
962,11.559494,-7.8651423
963,-2.2073755,-4.364696
964,-31.419544,-5.1918287
965,-19.97631,16.655537
966,9.074511,-2.8077452
967,-20.54334,-11.814356
968,-45.068012,-2.8911366
969,14.88583,-3.889299
970,36.5727,-6.5373507
971,14.19545,-8.577008
972,-25.864243,-15.090253
973,-20.472055,35.907337
974,-19.302069,-24.768757
975,2.850336,-2.0818539
976,-4.0431237,-12.871222
977,2.0153894,-0.4982549
978,-44.3037,-1.6014175
979,-0.3361649,6.541306
980,-1.7387681,11.341661
981,-11.434449,12.267645
982,6.7355113,1.149535
983,-19.913036,11.106465
984,4.72053,27.316217
985,12.311635,-15.838712
986,-16.862179,23.919905
987,19.636206,-35.433716
988,25.802721,23.960096
989,-4.3167357,-1.0618997
990,-20.417747,37.07982
991,-29.995302,9.717886
992,-22.889977,11.95521
993,13.062398,-26.954933
994,3.4733849,-7.179851
995,-1.3608383,-9.593332
996,-45.803062,-1.4480096
997,12.3291235,3.7967095
998,4.382329,5.4969397
999,20.981745,34.48799
1000,-22.889978,11.95521
1001,-0.32373744,-34.948696
1002,25.758732,-24.457169
1003,-31.01774,-5.334375
1004,-46.893147,-3.4847066
1005,-23.64447,-22.885378
1006,12.82609,32.3271
1007,6.072163,-1.8798926
1008,-19.776352,5.6210194
1009,-46.983513,-2.1449273
1010,7.3327703,7.2367954
1011,-14.763928,-19.278025
1012,-12.820654,-1.8847986
1013,-19.539804,18.439335
1014,-11.292245,-26.448158
1015,-13.924988,-5.8469806
1016,-26.929886,20.87298
1017,-12.21446,12.198987
1018,-20.701546,-12.043723
