,x,y
303,-0.21153747,0.31927237
304,-0.23815213,-0.9613253
305,0.045091975,-0.03749359
306,-0.2489439,0.07192817
307,-0.015495308,-0.083879344
308,0.48908713,-0.2722943
309,0.025803745,-0.22422673
310,0.24040024,0.5468165
311,0.231962,0.15922967
312,0.3677896,0.09287363
313,0.4329482,-0.0759801
314,0.32609555,-0.18934332
315,0.19094253,0.030817188
316,-0.17673163,-0.19759504
317,0.51389515,0.517221
318,-0.23814806,-0.9613197
319,0.4487948,-0.4159456
320,0.24163754,-0.1827611
321,0.281979,0.3208439
322,-0.36699256,0.42539483
323,-0.16399018,0.28171164
324,0.27334297,-0.09943816
325,-0.33619314,-0.8605403
326,0.22867104,-0.33920065
327,-0.21614802,0.5524567
328,0.27138808,0.1859183
329,0.6798433,-0.014514196
330,-0.058079313,0.37290096
331,-0.1694808,-0.5344292
332,-0.16777837,0.66967964
333,-0.09780114,0.5811865
334,0.19431637,-0.5650093
335,0.15088779,-0.049698774
336,0.07746431,0.3963517
337,0.17116722,-0.030930761
338,-0.23355241,-0.8880462
339,0.3425107,0.36436054
340,0.19117028,0.08147701
341,0.054440748,-0.0042384122
342,-0.12249833,0.24471866
343,0.18138312,-0.34387136
344,0.40601057,0.015123278
345,-0.12763141,0.15351914
346,-0.5213346,-0.5206906
347,-0.027756456,0.89734447
348,0.007451742,0.4977848
349,-0.36072958,0.10749731
350,0.34772077,-0.39246407
351,-0.5134554,-0.584301
352,-0.23799868,-0.46067196
353,0.1024216,-0.27777916
354,-0.00737559,-0.21423315
355,0.49161112,0.17218608
356,0.26012623,0.018846935
357,-0.39575827,0.94506276
358,-0.034901798,0.0765601
359,0.06629808,-0.0406104
360,0.09044673,0.010432696
361,0.008881108,-0.118766464
362,-0.015377806,-0.11010062
363,0.080792286,-0.20842382
364,0.0419264,0.5996708
365,-0.074156545,-0.46723393
366,0.3545764,-0.8996651
367,0.4914344,0.17319064
368,-0.1775357,0.09897259
369,-0.2712342,-0.49237013
370,0.6344336,0.15374869
371,0.07703514,-0.13825229
372,0.38420334,0.9111948
373,-0.2393053,-0.037817728
374,0.4140809,-0.5328835
375,-0.4029767,0.91169834
376,0.048449293,-0.03051323
377,0.32394633,-0.24441107
378,0.06383934,-0.0076608285
379,0.23563491,0.8256561
380,0.015394151,0.10262602
381,-0.31146702,0.6547612
382,0.3291906,-0.4669301
383,0.13064629,-1.0
384,0.117859416,0.86415946
385,-0.117942944,-0.7130021
386,0.108378194,0.14785266
387,-0.4249551,0.09987204
388,0.2028858,0.4572844
389,0.3722886,-0.49987012
390,0.296895,0.43195477
391,-0.025157517,0.5332113
392,-0.029083375,0.29515523
393,-0.23051275,-0.8750885
394,0.37043947,-0.39085278
395,-0.38228112,-0.009291845
396,-0.23613746,-0.32908922
397,0.47310564,-0.62349284
398,-0.0050992323,-0.5584601
399,-0.21985292,-0.968562
400,0.42928788,-0.39861923
401,0.21164916,0.21093823
402,-1.0,-0.35129008
403,0.011474337,-0.17572007
404,0.0815137,0.028333435
405,-0.02402364,-0.41800755
406,0.0138013605,-0.19159092
407,-0.044611387,0.67675894
408,0.08951103,-0.5304165
409,-0.091045775,0.07138578
410,0.027712507,-0.08719663
411,0.06191028,-0.5234249
412,0.0840751,-0.4988522
413,0.060487326,-0.02136242
414,0.0860138,-0.1710186
415,0.119191,0.31417382
416,0.093893565,-0.05783547
417,0.5689239,-0.40583998
418,0.40181985,0.14785604
419,-0.043928456,0.20487691
420,0.52442974,0.5502794
421,0.19822013,-0.69391245
422,0.11320305,-0.16720231
423,0.0072574588,0.014248682
424,0.19435818,0.17768466
425,-0.10160276,-0.16401194
426,0.11581093,0.109078005
427,-0.090493515,0.11542222
428,0.12369838,0.60117763
429,-0.12347101,0.08759359
430,-0.05019479,-0.083798334
431,0.059895508,-0.15294476
432,0.5443577,0.37775952
433,0.4162039,-0.23570733
434,0.37507567,-0.16238295
435,0.51762706,0.07614097
436,0.09935335,-0.03260747
437,-0.025157474,0.53321105
438,-0.047296863,0.89476883
439,0.57348466,0.1383367
440,-0.0751288,-0.5544206
441,-0.013113443,0.42776766
442,-0.3662687,0.18310423
443,0.15605018,-0.49710387
444,0.08005591,-0.47915968
445,-0.012781311,0.43062103
446,-0.3779545,0.11250013
447,0.17753763,-0.68696326
448,0.06609852,0.060469568
449,0.12583897,0.4517384
450,-0.25052723,-0.610087
451,0.13983071,0.409928
452,-0.08093443,0.0052378154
453,-0.18478142,-0.0038515527
454,-0.50793165,0.4425223
455,0.055376522,0.084467284
456,-0.00013807841,0.2233822
457,0.09949575,0.25823164
458,-0.34702894,0.38519886
459,0.008424668,0.21188621
460,0.14536797,-0.017852131
461,-0.25449657,-0.15267675
462,0.13653733,0.053387437
463,0.06572749,0.113724366
464,-0.4210176,-0.41286185
465,-0.3554593,-0.4259176
466,0.051627547,0.038291723
467,-0.26091194,-0.13749887
468,0.25945288,-0.04143118
469,0.17781708,-0.41279313
470,-0.0831484,0.21158245
471,0.6201146,-0.126023
472,-0.28517583,0.26300246
473,-0.54926836,-0.29810813
474,0.038337447,-0.16173238
475,0.22385676,-0.07321302
476,-0.0046016276,-0.29491833
477,-0.2352093,-0.05134951
478,-0.20011833,0.23165715
479,-0.075441435,0.35947704
480,0.36092508,-0.4016262
481,0.0910137,0.5161186
482,-0.87025374,-0.09067813
483,-0.29747134,-0.36928552
484,0.03575934,0.27852222
485,0.04029613,-0.3968708
486,-0.0074447063,-0.88132215
487,0.010199015,-0.35850734
488,0.20599967,-0.708208
489,-0.13335213,-0.34852117
490,0.28899908,-0.35621625
491,-0.45185104,-0.22272836
492,0.009096204,-0.4716792
493,0.03419259,0.034599934
494,0.32147527,-0.37930322
495,-0.17776625,0.16569003
496,0.07871316,-0.7601893
497,-0.076408274,-0.36615774
498,0.3465459,0.15872468
499,0.27611798,-0.53679323
500,-0.124493405,-0.2731271
501,-0.50317603,0.49252328
502,-0.10071349,0.55828404
503,0.29373184,0.2458977
504,0.17436759,-0.2781666
505,0.13306053,0.13517943
506,-0.8311539,-0.107026085
507,-0.06855208,-0.10516275
508,0.130703,-0.34261087
509,-0.28517583,0.26300246
510,0.36448056,0.81217724
511,-0.2491258,0.10438149
512,0.28264794,0.3213683
513,-0.45264274,0.091885984
514,-0.11305921,-0.911677
515,0.02569416,-0.38563052
516,-0.42952242,-0.23138821
517,-0.3193296,-0.14322898
518,0.29964784,-0.26034802
519,0.3902666,-0.4888272
520,0.08734322,0.69737774
521,-0.8205047,-0.08131433
522,-0.046398636,-0.7971346
523,-0.06345335,-0.1917217
524,0.046865072,-0.052482642
525,0.13706282,-0.28661814
526,0.32176474,0.16481644
527,0.4862495,-0.0079117445
528,0.18334472,0.731087
529,-0.1986549,-0.40093982
530,-0.26091015,-0.13749582
531,-0.14123146,0.3606842
532,0.39992517,-0.64968604
533,0.22684294,-0.46713415
534,0.6018919,0.23673269
535,0.36701196,-0.90032357
536,0.1776066,0.72714156
537,0.16669145,-0.8461919
538,-0.52133465,-0.5206916
539,0.078757174,0.08449639
540,0.67981946,-0.014576841
541,-0.04461139,0.67675906
542,-0.5213346,-0.5206905
543,-0.01602206,0.060447007
544,0.042592596,-0.050177686
545,-0.13340893,-0.6188308
546,0.052933626,-0.030318972
547,0.15967304,-0.10190642
548,-0.5937651,-0.12436526
549,0.4577436,0.07487033
550,0.31873354,0.07153391
551,-0.16777816,0.66967684
552,0.15751114,0.06260223
553,0.091019005,0.516107
554,-0.42495492,0.099872045
555,-0.006759247,0.4670302
556,-0.39363813,0.92514
557,0.069576055,-0.028118186
558,-0.854103,-0.09367893
559,-0.57507205,-0.5824345
560,0.487627,0.19184685
561,0.19431153,-0.5650076
562,0.2205881,-0.027124517
563,-0.108244926,-0.9116858
564,0.66194373,-0.097537786
565,0.15845941,0.51276964
566,-0.61553043,-0.25232288
567,-0.13583636,0.03536001
568,0.005724001,0.07426212
569,0.50478834,0.5721337
570,-0.19226375,-0.19807947
571,0.3081966,-0.2535203
572,-0.014365374,-0.17198981
573,-0.2556304,-0.24403986
574,-0.81918526,-0.026656142
575,-0.07544545,0.3594801
576,0.094019,0.84745455
577,0.24706674,-0.1783025
578,0.34939057,-0.5654527
579,0.27854958,-0.4147976
580,0.23125568,0.2785962
581,-0.0051102364,-0.55847263
582,-0.077220194,0.2152009
583,-0.14016925,0.18824172
584,-0.2235703,-0.9779585
585,-0.5543254,-0.3515416
586,0.018098613,-0.66453373
587,0.17899191,0.30082682
588,-0.50317603,0.49252328
589,-0.031783633,0.8934608
590,0.29125828,0.25273824
591,0.25876528,-0.68460655
592,0.60456,0.27108723
593,0.061776944,-0.047873817
594,0.54436177,0.37776613
595,0.28426924,0.26236287
596,0.09686858,-0.11498899
597,0.26337257,0.3888388
598,-0.2489439,0.07192817
599,0.5794743,0.14870279
600,-0.47815713,-0.39815724
601,0.38994938,-0.49784005
602,0.26029545,0.018748375
603,0.5363624,-0.11954849
604,-0.32868305,-0.66348666
605,0.23387519,0.5517036
606,-0.16434792,-0.60007656
607,0.45430347,0.2793887
608,-0.17153832,0.65379953
609,-0.12627186,-0.08267855
610,-0.031346392,-0.06955311
611,-0.07424558,-0.46765324
612,0.5695896,-0.18493643
613,-0.51345545,-0.58429927
614,0.08395093,-0.5901438
615,-0.4711904,-0.36353686
616,-0.54927135,-0.29810268
617,-0.28801703,0.011200201
618,-0.031783633,0.8934608
619,-0.21022716,0.54342973
620,-0.04786174,-0.27549303
621,-0.10838559,-0.0064935675
622,-0.83492,-0.09559791
623,-0.28517583,0.26300246
624,0.03929764,0.6854149
625,-0.5543259,-0.35154167
626,0.45753813,0.07510881
627,-0.310623,-0.027093902
628,-0.44817522,0.09288038
629,0.46652636,-0.4170843
630,0.41328394,-0.53137183
631,-0.18983896,-0.12784041
632,-0.022365367,0.5354657
633,0.118111,0.8436442
634,0.062254198,0.31449097
635,-0.22398652,-0.072069705
636,-0.08716251,0.28583467
637,-0.8685133,-0.06434384
638,0.04933198,-0.0044241305
639,-0.43546328,-0.20788758
640,0.4080726,0.4413932
641,-0.12839633,-0.43416452
642,0.05551687,0.41854623
643,0.059292857,0.38602233
644,0.29243594,0.31890824
645,0.16923876,-0.19036174
646,-0.050302174,0.05212643
647,-0.012798605,-0.84122723
648,0.09794827,-0.14301085
649,0.1158728,-0.9886562
650,-0.36633316,0.09955446
651,0.354912,-0.88967544
652,0.077608176,-0.35208294
653,0.15262967,0.10383994
654,0.005480748,-0.09400509
655,-0.36331964,0.1435636
656,0.26066262,-0.88029504
657,-0.6404594,-0.12186329
658,-0.55978733,0.01015302
659,0.33064687,0.5324588
660,-0.47482306,-0.04100361
661,0.041926365,0.5996708
662,-0.030502124,0.034356333
663,0.16669205,-0.84619254
664,0.038084283,-0.045723155
665,-0.07688652,-0.3721716
666,-0.48285925,-0.5545563
667,-0.4772585,-0.5462234
668,-0.18908542,-0.19835377
669,0.055394556,-0.020760104
670,0.19537224,-0.048841882
671,0.40597475,0.1293329
672,0.07871316,-0.7601893
673,-0.14592776,-0.025795652
674,-0.19533037,0.41871488
675,0.4890871,-0.27231303
676,-0.2304584,0.18823089
677,-0.8365009,-0.07413498
678,0.43953955,-0.38825622
679,0.38305962,-0.32218418
680,-0.6501367,-0.008780368
681,-0.026463194,-0.024349744
682,-0.38079476,-0.11963161
683,0.26322663,-0.3040688
684,-0.00037774906,0.48960966
685,0.02117031,0.16461651
686,-0.531414,-0.14814441
687,-0.3736631,0.017689534
688,-0.28593874,0.59467775
689,-0.11462973,-0.9046799
690,0.20975432,0.47486004
691,0.06310291,0.16695888
692,-0.55984557,0.010136548
693,0.09093456,0.5161137
694,-0.15368181,0.8081442
695,0.34798703,0.28683367
696,0.14938888,-0.13599809
697,0.099169366,-0.010819
698,-0.6501891,-0.009412171
699,-0.09780236,0.5811858
700,0.22184508,0.012632247
701,0.27611798,-0.53679323
702,0.35395724,-0.4564786
703,-0.2859785,0.59471774
704,0.13212796,0.08549277
705,0.120455414,-0.13337679
706,0.37409684,0.8809396
707,0.20788635,0.4272831
708,0.33840552,-0.1193298
709,-0.38078964,-0.119632125
710,-0.004601629,-0.29491833
711,-0.2521718,-0.23998205
712,0.13526927,-0.10903344
713,0.16566862,0.14480901
714,0.60801136,-0.05190194
715,0.4024998,0.29031694
716,-0.14294934,0.3664773
717,-0.087035924,0.2857647
718,0.16832821,0.14660874
719,0.31258762,-0.019629342
720,0.67189074,-0.16696903
721,0.3746725,0.90567595
722,-0.33365422,-0.8508858
723,0.13958225,-0.07773334
724,0.041911706,0.10738644
725,-0.19172478,-0.3939594
726,0.2968718,0.43201017
727,-0.12559162,-0.077646635
728,-0.27123427,-0.49237007
729,0.0019601532,0.35741985
730,0.33840552,-0.1193298
731,0.15099156,-0.84491426
732,-0.3018505,-0.364839
733,0.28623775,0.66608936
734,0.120044164,0.31781077
735,-0.19717573,-0.7695491
736,-0.003231949,-0.024209175
737,-0.3546098,-0.6326031
738,-0.38064244,0.90891886
739,-0.31353214,-0.25762877
740,-0.0745954,-0.063498385
741,-0.25340885,0.5071799
742,0.35263726,-0.4555049
743,0.07746775,0.3963643
744,0.087447636,0.056877468
745,-0.117967755,-0.7129765
746,0.10234789,0.08046361
747,-0.10389506,-0.044291038
748,-0.027922329,-0.40683475
749,-0.5142532,0.07572084
750,-0.13335213,-0.34852117
751,-0.17149588,-0.51291734
752,-0.390053,0.9061392
753,0.081329845,-0.23248477
754,-0.35928077,0.093192905
755,-0.02943738,0.14471512
756,0.24296261,-0.12496216
757,-0.19865666,-0.40093488
758,0.03995669,-0.008529697
759,0.31258735,-0.01962909
760,0.100143775,-0.078072965
761,-0.16437002,0.2823857
762,-0.06211772,-0.14170526
763,0.4079519,0.4399454
764,0.28623775,0.66608936
765,0.5042944,-0.5706752
766,0.5363604,-0.11954709
767,0.14750883,0.2521159
768,-0.02402364,-0.41800755
769,0.25988546,0.069919705
770,-0.36331964,0.14356361
771,-0.63811207,-0.10142124
772,-0.46235403,-0.08023485
773,0.12624092,0.45079687
774,0.119751975,-0.0727232
775,-0.04638448,-0.79717696
776,-0.23976755,-0.9662956
777,-0.14665905,0.56797093
778,0.37298027,-0.34498098
779,0.20757183,0.4415083
780,-0.3066583,-0.029503252
781,-0.11084365,-0.9008123
782,-0.16619554,-0.58991015
783,0.46494615,-0.091553494
784,-0.14665926,0.56797284
785,-0.20015216,0.5044459
786,-0.30450776,0.62028396
787,0.40228608,0.17821278
788,0.17782664,-0.41278598
789,-0.03258027,-0.20081545
790,-0.13465884,-0.20951979
791,0.41157222,0.33139014
792,0.13065942,-0.9999364
793,-0.24417363,0.5218718
794,0.099372044,0.83309746
795,0.1693328,0.21356326
796,0.24396281,-0.6425327
797,0.075576164,-0.07561956
798,-0.039454244,0.87551856
799,0.325993,-0.23269649
800,0.47239888,0.59991443
801,-0.083135284,-0.24461648
802,0.039545514,-0.3172977
803,0.13057013,-0.042432144
804,-0.13716249,0.035043336
805,0.0061827074,-0.006577662
806,-0.635328,0.23758529
807,-0.31189,-0.026300881
808,-0.4438266,-0.21913458
809,0.04287122,0.24225101
810,0.053974755,-0.041492723
811,-0.14294934,0.3664773
812,-0.6501829,-0.008665149
813,0.04185058,0.5995794
814,-0.46203864,-0.08103944
815,0.28967455,-0.68712634
816,-0.014134324,0.0004262611
817,0.020070584,0.29397166
818,0.27163333,0.18588258
819,0.029020244,-0.6629737
820,0.18998797,-0.10417937
821,0.40640655,0.3307446
822,0.63279474,0.14976579
823,0.25836572,-0.68842447
824,0.33885214,0.5375015
825,0.3034084,0.00984133
826,0.25950134,-0.041481238
827,-0.08820224,0.44617727
828,-0.4978228,0.42150804
829,-0.17826144,-0.37987012
830,0.3716003,-0.4125969
831,-0.19526768,0.41937074
832,0.22691725,-0.4638576
833,-0.2678625,0.16212618
834,-0.47516158,-0.385411
835,0.56958944,-0.18493736
836,0.057279,-0.05249968
837,-0.8543098,-0.060741298
838,0.016387325,-0.07168015
839,0.07871316,-0.7601893
840,0.13065341,0.8872498
841,0.048440766,0.14102496
842,0.07871316,-0.7601893
843,0.06755517,-0.038650244
844,0.05111833,-0.027343724
845,-0.28685424,0.34956568
846,0.22959317,0.13163348
847,-0.59376615,-0.12436523
848,-0.29747137,-0.36928552
849,-0.4921448,0.40759695
850,0.5171647,0.56226724
851,0.11520316,-0.23576242
852,-0.5503502,-0.3075591
853,-0.2550853,0.39779612
854,0.36092812,-0.40163073
855,-0.17754133,0.0989813
856,-0.091989174,-0.08707979
857,-0.02728928,-0.33079666
858,0.0045894342,0.76661104
859,0.21382968,-0.2586671
860,-0.24923155,-0.95772284
861,0.4353116,-0.14149795
862,0.35564083,0.05851039
863,0.00090969494,-0.06614702
864,0.6084523,-0.020294696
865,0.20008482,0.2282507
866,-0.1971627,-0.7695566
867,-0.25287852,0.11789663
868,0.23240988,-0.13618529
869,-0.4753973,-0.041097023
870,0.36350426,-0.065529674
871,-0.073731,-0.3350479
872,-0.053478092,-0.69326806
873,-0.07596195,0.04092161
874,0.2714196,0.11503675
875,0.19373204,-0.007916917
876,-0.64053947,-0.12250568
877,-0.06440364,0.08178489
878,0.54657584,-0.39255154
879,0.5678599,-0.40519303
880,0.5634029,0.12392427
881,-0.013524621,-0.050092693
882,0.4061181,0.13277592
883,0.28915003,-0.15521176
884,0.18881531,0.63944846
885,-0.17753604,0.0989717
886,0.18138312,-0.34387136
887,0.09226099,0.11129776
888,0.07397461,-0.3199307
889,-0.37907788,-0.29461622
890,-0.8381947,-0.084674984
891,0.08363356,-0.5253929
892,-0.37055963,0.93500537
893,0.63890123,0.13837743
894,0.019201772,-0.14411543
895,0.025774276,-0.658711
896,-0.29747134,-0.36928552
897,0.34849516,0.1595823
898,0.54475594,-0.030699577
899,0.055827525,-0.1211523
900,0.14911194,0.024627473
901,0.19746964,-0.15778452
902,0.19420005,-0.56464416
903,0.10695302,-0.19912288
904,-0.005946856,-0.8926079
905,-0.0070105433,0.23179801
906,0.1305533,-0.34236532
907,-0.020843834,0.8604523
908,-0.23051572,-0.8750875
909,-0.035422213,-0.035634123
910,0.5447569,-0.030728942
911,0.4062788,0.014986258
912,0.36447957,0.81218255
913,0.020408459,0.023127597
914,-0.35705262,0.4746273
915,-0.05410434,-0.23004143
916,-0.3246097,-0.23997302
917,-0.117857166,-0.7129165
918,0.30491918,-0.07275774
919,-0.060773395,0.15365206
920,0.11266099,0.6142147
921,-0.82233965,-0.09600293
922,0.35372257,-0.5497244
923,-0.4210939,-0.41305503
924,0.019001016,-0.6642005
925,0.37438294,0.9055552
926,0.1545981,0.3742018
927,-0.18815477,-0.052662484
928,0.3570369,0.45497283
929,-0.009591504,0.096277975
930,-0.16618907,-0.5899601
931,0.3854644,0.88084024
932,0.22308707,0.34747693
